originreportzone,destreportzone,departtime,trippurpose,modeprimary
260,260,1515,41,2
260,260,1530,888,2
260,500,1545,80,2
140,140,1130,40,7
140,140,1230,80,7
140,140,1130,41,7
140,140,1230,80,7
500,500,1000,41,1
500,500,1030,80,1
650,650,1500,80,7
500,500,1235,41,7
500,500,1310,80,7
500,500,1520,41,7
500,500,1530,80,7
500,500,1730,80,7
425,425,1930,41,1
425,425,2040,80,1
425,425,815,30,5
425,425,1530,80,5
425,425,930,41,1
425,425,1100,41,1
425,425,1200,80,1
425,425,930,41,2
425,425,1100,41,2
425,425,1200,80,2
120,1,810,10,1
1,120,1505,41,1
120,120,1550,80,1
50,50,700,10,7
50,50,1800,80,7
300,1,720,10,4
1,50,1200,44,7
50,1,1230,10,7
1,300,1630,80,4
300,140,1630,41,1
140,300,1800,80,1
300,300,1750,46,7
300,300,1845,80,7
300,500,1300,11,1
500,300,1630,80,1
300,300,1750,46,7
300,300,1845,80,7
200,200,1400,41,1
200,200,1430,80,1
400,140,700,10,6
140,400,1600,80,6
140,400,2400,80,1
400,1,1000,10,1
1,400,2000,80,1
400,140,1800,44,2
140,400,2400,80,2
50,50,900,52,1
50,50,915,80,1
50,120,1600,52,1
120,50,1630,80,1
50,120,2015,51,1
120,50,2035,80,1
50,50,1530,51,1
50,50,1545,80,1
50,50,900,30,2
50,50,1545,80,2
50,120,1600,46,2
120,50,2035,80,2
820,820,700,52,1
820,625,710,10,1
625,800,1600,41,1
800,820,1620,80,1
820,800,1100,41,1
800,820,1200,80,1
820,820,1600,51,1
820,820,1615,80,1
820,820,700,30,2
820,820,1615,80,2
820,820,715,30,7
820,820,1445,80,7
180,240,1050,51,1
750,120,1500,41,1
120,180,1630,80,1
180,120,1805,46,1
120,140,2000,41,1
140,180,2030,80,1
180,840,900,46,1
840,180,1700,80,1
450,180,2245,80,1
260,260,1005,40,2
260,200,1040,41,2
200,260,2345,80,2
260,260,1005,40,1
260,200,1040,41,1
200,260,1145,80,1
425,200,810,20,3
200,425,1300,80,3
200,200,1330,41,2
200,200,1400,41,2
200,200,1500,41,2
200,200,1630,80,2
200,200,1330,41,1
200,200,1400,41,1
200,200,1500,41,1
200,200,1630,80,1
450,450,800,41,1
450,450,820,80,1
450,450,1030,51,1
450,450,1045,41,7
450,450,1050,41,1
450,450,1105,44,1
450,450,1130,80,1
450,450,1230,41,2
450,500,1415,41,2
500,500,1445,41,2
500,450,1500,80,2
450,450,1930,51,1
450,450,1940,40,1
450,450,1945,41,1
450,450,2000,41,1
450,450,2005,52,1
450,450,2015,80,1
140,50,1630,51,2
50,140,1655,80,2
140,50,1630,51,1
50,140,1655,80,1
240,240,800,52,1
240,240,830,80,1
240,240,1010,41,1
240,200,1050,41,1
200,240,1115,80,1
240,240,800,41,2
240,140,815,41,2
140,240,825,10,2
240,240,1640,80,10
240,140,1715,888,10
425,1,630,10,1
1,425,1600,80,1
425,425,810,30,18
425,425,1500,80,18
260,50,845,52,1
50,50,905,10,1
50,50,1325,11,1
50,50,1345,10,1
50,300,1600,11,1
300,50,1705,51,1
50,260,1730,41,1
260,200,1915,41,1
200,260,2000,80,1
260,50,845,10,2
50,50,1430,44,7
50,50,1500,10,7
50,260,1730,41,2
260,200,1915,41,2
200,260,2000,80,2
840,840,900,41,1
840,840,925,80,1
140,140,1300,41,6
140,140,1410,80,6
1,1,830,46,7
1,1,1000,80,7
1,140,1030,46,6
140,1,1130,80,6
1,1,1700,80,7
1,1,1800,41,7
1,1,1820,80,7
1,100,1300,41,3
100,1,1430,80,3
1,100,1300,41,3
100,1,1430,80,3
820,800,730,43,1
800,820,1130,80,2
820,800,1630,41,2
800,820,1815,41,1
820,820,1900,80,2
820,820,2000,41,2
820,820,2100,80,2
820,800,730,43,2
800,820,1130,80,1
820,800,1630,41,1
800,820,1815,41,1
820,820,1900,80,1
820,820,2000,41,1
820,820,2100,80,1
120,100,1100,44,2
100,120,1400,80,2
120,140,500,10,1
140,120,1304,80,1
500,500,845,41,5
500,500,1130,80,5
820,625,715,10,1
625,820,1330,80,1
820,820,1600,51,1
820,820,1610,80,1
820,820,750,52,1
820,820,800,80,1
820,625,1210,10,1
625,820,1630,80,1
820,820,750,30,2
820,820,1610,80,2
300,300,730,52,7
300,300,745,80,7
300,1,815,10,4
1,300,1700,51,4
300,300,1750,80,7
300,120,800,10,1
120,300,1630,80,1
180,1,1230,43,1
1,180,1445,41,1
180,180,1515,80,1
240,260,1830,40,2
260,240,1920,80,2
180,1,740,10,1
1,1,900,11,7
1,140,1115,43,1
140,1,1300,10,1
1,180,1715,43,1
180,180,1845,80,1
180,180,1715,41,1
180,180,1810,80,1
200,240,1000,41,2
240,200,1200,80,2
240,240,1440,46,1
240,240,1515,80,1
240,240,1845,46,1
240,240,2015,80,1
240,240,800,46,1
240,240,845,80,1
240,200,935,43,1
200,240,1030,80,1
140,240,1420,80,1
750,625,800,10,1
625,750,1700,80,1
750,750,1000,46,1
750,750,1130,52,1
750,750,1145,80,1
180,200,1015,46,1
200,180,1040,80,1
50,180,1300,41,1
180,50,1335,80,1
260,260,1030,41,1
260,260,1215,80,1
260,260,1745,41,1
260,260,1905,80,1
260,260,1030,41,2
260,260,1215,80,2
820,845,1005,41,1
845,820,1200,80,1
50,50,1215,41,7
50,50,1315,41,7
50,50,1350,80,7
400,400,1215,43,7
400,400,1340,80,7
180,180,1130,41,7
180,180,1205,80,7
425,425,1630,44,2
425,140,1710,80,2
425,425,1630,44,1
425,140,1710,80,1
260,240,1200,41,2
240,500,1230,41,2
500,500,1400,41,2
500,260,1500,80,2
260,260,1600,46,7
260,260,1700,80,7
260,240,1200,41,1
240,500,1230,41,1
500,500,1400,41,1
500,260,1500,80,1
260,260,1600,46,7
260,260,1700,80,7
260,260,1030,43,3
260,240,1130,41,3
240,260,1430,80,3
260,260,1030,43,3
260,240,1130,41,3
240,260,1430,80,3
1,50,840,10,7
50,1,1900,41,7
1,1,1940,80,7
50,100,1600,41,7
100,50,1700,80,7
50,600,1100,46,7
600,50,1145,80,7
500,500,1005,41,1
500,500,1020,80,1
425,200,725,44,1
200,600,750,10,1
600,425,1445,80,1
360,360,1100,80,1
500,500,1400,43,1
500,500,1420,41,1
500,500,1500,41,1
500,500,1615,80,1
500,500,1400,43,2
500,500,1420,41,2
500,500,1500,41,2
500,500,1615,80,2
1,50,1030,41,1
50,50,1130,41,1
50,1,1145,80,1
1,50,1730,44,7
50,1,1750,80,7
200,240,1355,41,3
240,200,1510,43,3
200,200,1615,80,3
240,260,730,10,1
260,240,1600,80,1
240,120,1845,11,1
120,240,2100,80,1
840,800,700,10,1
800,840,1700,80,1
140,140,920,41,7
140,140,1110,80,7
140,140,920,41,7
140,140,1110,80,7
360,360,1205,80,1
360,360,1205,80,2
800,800,1130,41,1
800,800,1145,80,1
240,100,620,44,1
100,140,645,10,1
140,240,1500,41,1
240,240,1600,80,1
240,1,815,10,3
1,240,1745,80,4
100,240,2030,80,6
240,140,1305,43,1
140,260,1415,44,1
260,260,1445,41,1
260,240,1530,80,1
260,140,1000,41,3
140,260,1500,80,3
260,140,1000,41,3
140,260,1500,80,3
1,1,845,10,7
1,1,1645,80,7
1,1,2000,41,7
1,1,2045,80,7
200,240,810,10,3
240,200,1230,80,3
200,200,625,10,3
200,200,1730,80,3
750,700,1600,41,1
700,750,1730,80,1
750,750,700,30,18
750,750,1445,80,18
750,750,700,30,18
750,750,1445,80,18
750,750,700,30,18
750,750,1445,80,18
750,750,700,30,18
750,750,1445,80,18
400,400,850,52,1
400,180,900,10,1
180,400,1730,51,1
400,400,1745,80,1
400,400,2100,51,1
400,400,2105,51,1
400,120,2110,46,1
120,400,2425,52,1
400,400,2450,52,1
400,400,2455,80,1
400,180,715,11,1
180,50,750,11,4
50,400,1620,80,4
400,400,1825,46,1
400,400,850,30,2
400,400,1500,46,7
400,400,1745,80,2
400,400,1825,46,2
400,400,2030,80,2
400,400,850,30,2
400,400,1500,46,7
400,400,1745,80,2
50,1,715,80,7
1,1,800,10,7
1,1,1530,80,7
50,140,2145,46,2
140,1,2310,80,2
1,50,1300,20,3
50,1,1800,80,3
800,625,640,10,1
625,800,1500,80,1
800,820,1815,46,1
820,800,2145,80,1
800,800,645,52,1
800,800,650,10,1
800,800,1615,51,1
800,800,1630,80,1
800,820,1815,46,2
820,800,2145,80,2
800,800,645,52,2
800,820,650,30,2
820,820,1600,46,7
820,800,2145,80,2
800,800,645,30,2
800,800,1630,80,2
800,820,1815,46,2
820,800,2145,80,2
750,140,525,10,1
140,750,1329,80,1
750,100,600,10,1
100,750,1600,80,1
840,840,745,52,1
840,840,750,80,1
840,840,1030,51,1
840,840,1035,80,1
50,140,805,43,1
140,140,845,41,1
140,50,915,80,1
840,625,1400,46,2
625,840,1530,80,2
840,840,1845,46,1
840,840,2110,80,1
840,625,1400,46,1
625,840,1530,80,1
840,625,1600,10,1
625,840,2730,80,1
840,700,645,10,1
700,840,1700,80,1
140,140,810,52,7
140,140,830,80,7
140,260,840,10,1
260,140,1700,41,1
140,140,1730,80,1
140,140,1445,51,7
140,140,1500,80,7
140,140,810,30,7
140,140,1500,80,7
140,140,810,30,7
140,140,1500,80,7
120,140,630,20,4
140,120,1430,80,4
120,140,1600,41,3
140,120,1700,80,7
120,50,620,10,4
50,120,1530,80,4
120,140,1600,41,3
140,120,1700,80,7
425,425,1540,80,7
425,500,1410,46,1
500,425,1745,80,1
200,1,745,10,1
1,50,1325,41,7
50,1,1345,10,7
1,200,1615,80,1
450,100,1100,51,1
100,120,730,12,3
120,120,1645,41,7
120,100,1715,41,5
100,100,1800,80,7
425,425,1600,46,1
425,425,1700,80,1
425,500,730,10,1
500,425,1530,80,1
425,425,1900,46,1
425,425,2000,80,1
425,425,900,30,7
425,425,1600,80,7
425,425,815,30,7
425,425,1500,80,7
425,425,815,30,7
425,425,1500,80,7
400,180,1700,41,1
425,400,1830,80,1
400,180,1430,41,1
180,400,1500,80,1
500,500,1410,41,1
500,500,1500,80,1
500,500,1545,52,1
500,500,1550,80,1
500,500,1625,51,1
500,500,1630,80,1
500,500,1545,46,2
500,500,1630,80,2
750,300,900,11,1
300,750,1300,80,1
1,750,1700,80,1
300,300,1030,46,1
300,300,1150,80,1
300,300,830,30,3
300,300,1640,80,3
120,50,1500,20,4
50,120,2100,80,4
120,120,730,30,7
120,120,1430,80,7
300,120,1315,41,1
120,300,1450,80,1
300,260,1115,43,1
260,300,1230,80,1
300,140,630,10,1
140,180,705,11,1
180,140,1700,10,1
140,300,1730,80,1
300,140,2100,44,1
140,300,2400,80,1
200,1,605,10,4
1,200,1505,80,4
120,300,850,43,2
300,120,1100,80,2
120,1,1650,44,1
1,120,2015,80,1
120,300,850,52,1
300,120,1100,80,1
120,1,1650,44,2
1,120,2015,80,2
700,700,830,52,1
700,650,840,52,1
650,700,900,80,1
700,700,1600,51,1
700,700,1615,80,1
700,650,1630,51,1
650,700,1640,80,1
700,100,1900,41,1
100,700,1930,80,1
700,700,840,30,2
700,700,1610,80,2
50,120,1415,44,4
120,50,1530,80,4
500,260,1230,46,1
260,500,1400,80,1
500,500,1000,41,1
500,500,1015,41,1
500,500,1030,41,1
500,500,1045,80,1
560,50,725,10,1
50,560,1600,80,1
100,140,1200,41,1
100,560,1530,80,1
800,800,830,41,1
800,800,915,80,1
800,625,700,20,1
625,800,1530,80,1
800,800,1700,43,1
800,800,1730,80,1
140,50,1220,20,4
50,140,1500,80,4
140,200,1630,41,2
200,140,1700,80,2
140,300,915,10,1
300,140,1600,80,1
140,200,1630,41,1
200,140,1700,80,1
140,140,1800,44,7
140,140,1815,80,7
120,50,815,10,1
50,120,1700,41,1
120,120,1725,80,1
120,100,1820,46,1
100,120,2030,80,1
120,200,1000,20,3
200,120,1710,80,3
120,120,905,30,6
120,120,1510,80,6
560,260,1000,41,1
260,560,1130,80,1
560,500,730,44,1
500,560,745,80,1
360,360,1630,41,1
360,360,1700,80,1
360,100,800,11,1
100,360,1200,80,1
500,500,640,10,1
500,500,1420,80,1
140,140,905,46,1
140,140,1117,80,1
820,820,1300,46,7
820,820,1345,80,7
820,820,1300,46,7
820,820,1345,80,7
845,845,730,41,1
845,845,900,80,1
845,845,1530,44,1
845,845,1630,80,1
845,820,630,10,1
820,845,1700,80,1
100,140,1320,41,3
140,100,1605,80,3
100,100,1730,41,7
100,100,1755,80,7
260,200,1745,44,2
200,260,1910,80,2
845,800,1400,41,1
800,845,1530,80,1
845,625,1900,46,1
625,845,2230,80,1
845,800,1400,41,2
800,845,1530,80,2
260,200,1530,41,3
200,260,1745,80,3
50,50,800,10,7
50,50,1604,80,7
50,50,800,10,7
50,50,2230,80,7
50,50,800,10,1
50,50,1604,80,1
360,50,1000,10,1
50,360,1830,80,1
360,50,1000,20,2
50,360,1830,80,2
100,100,1010,43,1
100,100,1045,80,1
100,120,1430,51,1
120,100,1515,41,1
100,100,1555,80,1
100,100,1805,46,1
100,300,2030,52,1
300,100,2100,80,1
100,100,745,46,1
100,100,1200,80,1
100,800,1602,80,1
560,500,1215,40,1
120,560,1340,80,1
560,560,2015,44,1
560,560,2130,80,1
500,560,1930,80,1
500,500,1000,43,1
500,500,1030,80,1
500,500,1100,43,1
500,500,1150,80,1
500,500,1200,41,1
500,500,1300,80,1
500,500,1400,46,1
500,500,1600,80,1
500,500,1700,44,1
500,500,2000,80,1
500,260,930,41,1
260,500,1130,80,1
500,500,1330,46,1
500,500,1615,80,1
180,260,800,10,1
260,180,1700,80,1
180,1,600,10,1
1,180,2015,80,1
180,180,1100,41,3
180,180,1150,80,3
50,1,1200,41,7
1,50,1300,41,7
50,50,1400,80,7
1,1,700,10,7
50,1,845,30,7
1,50,2000,40,7
50,50,2005,80,7
50,50,805,30,7
50,50,1615,80,7
50,50,2145,80,2
200,140,1200,52,1
140,200,1445,80,1
300,300,1115,43,1
300,300,1145,80,1
300,300,1115,43,2
300,300,1145,80,2
300,50,845,10,4
50,300,1915,80,4
500,500,1400,41,1
500,500,1420,80,1
200,240,1040,41,2
240,200,1045,80,7
200,240,1040,41,1
240,200,1100,44,1
200,260,1200,41,1
260,200,1410,41,1
200,200,1430,80,1
750,750,1815,46,1
750,750,2000,80,1
750,625,1730,51,1
625,750,1745,80,1
750,750,1815,46,2
750,625,835,30,18
625,750,1745,80,2
750,750,1815,46,2
120,120,1010,41,1
120,120,1110,80,1
120,120,1510,41,1
120,120,1530,80,1
120,120,1010,41,2
120,120,1110,80,2
120,120,1510,41,2
120,120,1530,80,2
625,50,850,46,3
50,625,1400,80,3
750,750,1000,41,2
750,750,1030,80,2
750,750,1000,41,1
750,750,1030,80,1
750,750,1500,46,2
750,750,1700,80,2
750,240,950,43,2
240,50,1100,43,2
50,750,1150,80,2
750,240,950,52,1
240,50,1100,52,1
50,750,1150,80,1
260,50,810,52,1
50,100,845,10,1
100,50,1515,51,1
50,260,1530,80,1
260,50,1730,44,1
50,260,2115,80,1
260,500,800,10,1
500,260,1645,80,1
260,50,810,30,2
50,260,1530,80,2
180,180,930,41,7
180,180,1215,80,7
50,500,915,10,1
500,240,1400,41,1
240,50,1420,80,1
50,200,730,52,1
200,50,820,80,1
50,200,730,20,2
200,50,1130,80,3
240,240,1100,44,1
240,240,1200,80,1
120,120,830,10,7
120,120,1645,80,7
120,100,1830,41,1
100,100,1900,41,1
100,120,1930,80,1
400,200,1310,41,1
200,400,1445,80,1
400,200,1310,41,2
200,400,1445,80,2
180,300,730,12,1
300,180,1325,41,1
180,180,1410,80,1
180,180,1530,46,7
180,180,1630,80,7
240,240,800,52,7
240,240,825,80,7
240,240,1000,46,7
240,240,1500,80,7
240,240,1700,51,7
240,240,1715,80,7
240,240,800,30,7
240,240,1715,80,7
140,140,950,41,1
140,140,1210,80,1
140,800,1430,41,1
800,800,1525,51,1
800,800,1545,52,1
800,140,2100,80,1
260,200,830,12,1
200,100,915,11,1
100,100,1130,11,1
100,200,1230,12,1
200,260,1530,80,1
260,260,1600,41,6
260,260,1630,80,6
260,260,1100,43,1
260,260,1845,80,1
840,840,1200,41,2
840,840,1215,80,2
750,750,830,10,1
750,750,1630,80,1
750,750,2000,80,1
750,625,750,30,18
625,750,1530,80,18
750,625,735,30,18
625,750,1515,80,18
800,1,635,10,3
1,800,1540,80,3
800,800,1820,44,1
800,800,2020,80,1
800,800,1235,41,1
800,800,1400,80,1
800,800,840,44,1
800,800,1045,41,1
800,800,1140,80,1
50,1,830,10,7
1,50,1700,80,7
50,50,1820,46,7
50,50,1945,80,7
500,500,705,44,1
500,500,830,41,1
500,500,1045,41,1
500,500,1115,80,1
240,240,920,44,1
240,240,1035,80,1
140,240,1400,80,1
240,240,1810,44,1
240,240,2040,80,1
240,240,1415,80,2
200,240,1825,44,1
240,240,2040,80,1
1,50,845,20,7
50,140,1300,43,4
140,1,1600,80,4
50,180,700,41,1
180,50,1030,80,1
50,50,1100,41,7
50,50,1130,80,7
50,50,2000,80,7
50,50,1400,41,7
50,50,1440,80,7
845,840,2030,80,1
120,140,800,52,1
140,120,815,80,1
120,120,755,52,7
120,120,810,80,7
120,120,1515,51,7
120,120,1530,80,7
120,140,1600,51,1
140,120,1615,80,1
120,240,1630,52,1
240,120,1750,80,1
120,120,755,30,18
120,120,1515,80,18
120,240,1630,46,2
240,120,1750,80,2
300,120,1600,51,1
120,180,1630,46,1
180,300,1800,80,1
300,120,2000,51,1
300,180,1600,51,2
180,300,1800,80,2
300,200,640,52,1
200,180,705,10,1
180,200,1520,51,1
200,300,1545,80,1
300,200,640,10,2
200,300,1545,80,2
300,350,1215,10,1
350,300,2000,41,1
300,300,2040,80,1
350,300,1400,41,1
300,350,1530,80,1
350,350,1600,40,6
350,350,1605,80,6
350,350,1600,40,6
350,350,1605,80,6
840,750,1050,10,1
750,840,1945,80,1
400,240,1135,10,3
240,400,2200,80,3
260,1,715,52,2
1,1,745,10,2
1,260,1645,80,2
260,200,1715,41,1
200,260,1830,80,1
260,1,715,52,1
1,1,745,52,1
1,260,755,80,1
260,200,1115,41,1
200,260,1200,80,1
260,1,1600,51,1
1,1,1630,51,1
1,260,1645,80,1
260,200,1800,41,2
200,260,1830,80,2
260,1,715,30,2
1,1,1630,51,2
1,260,1645,80,2
260,1,715,30,2
1,1,1615,51,2
1,260,1645,80,2
800,800,2145,80,1
650,820,820,41,2
820,650,930,80,2
650,625,1500,10,7
625,650,2040,80,7
650,820,820,41,1
820,650,930,80,1
300,300,1030,41,7
300,300,1200,80,7
300,300,1230,41,1
300,300,1300,80,1
300,300,1730,44,7
300,300,2100,80,7
300,300,1030,41,7
300,300,1200,80,7
300,300,1230,41,2
300,300,1300,80,2
300,300,1730,44,7
300,300,2100,80,7
845,845,545,41,1
845,600,1700,10,1
600,845,2504,80,1
845,800,1005,41,1
800,840,1300,43,1
840,845,1600,80,1
1,240,900,10,4
240,1,1700,41,4
1,1,1800,80,4
1,50,1900,46,2
50,1,2112,80,2
1,1,900,10,7
1,1,2100,80,7
300,300,630,41,1
300,300,1600,80,1
300,240,1715,10,1
240,300,2519,80,1
350,300,1300,41,1
300,300,1325,41,1
300,300,1430,41,1
300,350,1530,80,1
560,560,1000,46,1
560,560,1400,80,1
360,425,1030,41,1
425,260,1110,10,1
260,360,1700,80,1
840,840,1100,41,1
840,840,1115,80,1
300,300,900,52,1
300,300,905,80,1
300,350,1400,46,1
350,300,1930,80,1
300,300,630,10,1
300,300,1600,51,1
300,300,1615,80,1
300,300,900,30,2
300,300,1615,80,2
300,140,730,10,1
140,300,1330,41,1
300,300,1430,80,1
300,300,1700,41,1
300,300,1730,80,1
300,300,1520,11,1
300,300,2300,41,1
300,300,2310,80,1
140,140,800,52,1
140,140,810,80,1
140,1,900,10,1
1,140,1600,80,1
140,50,2000,52,2
50,140,2020,80,2
140,140,730,10,6
140,140,1500,80,6
140,50,2000,52,1
50,140,2020,80,1
140,50,800,30,3
50,140,1500,80,3
425,200,2030,43,1
200,425,2315,80,1
425,1,805,11,2
1,425,1710,80,2
500,260,1045,52,1
260,260,1100,41,1
260,260,1130,51,1
260,500,1200,80,1
500,260,1045,43,2
260,500,1200,80,2
120,120,1430,52,7
120,120,1515,80,7
400,240,700,10,1
240,400,1400,80,1
600,650,910,41,1
650,600,1025,80,1
820,600,1430,80,1
140,200,700,10,1
200,140,1500,80,1
140,1,1720,44,3
1,140,2245,80,3
140,140,915,41,1
140,140,1000,80,1
1,100,815,52,1
100,600,825,10,1
600,100,1700,51,1
100,140,1715,46,1
140,140,1900,41,7
140,1,1930,80,1
1,100,815,30,2
100,140,1715,46,2
140,140,1900,41,7
140,1,1930,80,2
1,50,1430,46,7
50,1,1610,80,7
260,500,1630,80,1
260,200,1330,41,3
200,260,1600,80,3
560,1,645,11,1
1,500,1630,41,1
500,500,1830,44,1
500,560,1840,80,1
560,500,1700,41,1
500,500,1800,44,1
500,560,1815,80,1
560,500,945,43,2
500,560,1100,80,2
560,500,945,43,1
500,560,1100,80,1
500,560,1330,51,1
560,500,1630,80,1
240,240,830,44,1
240,500,845,10,1
500,240,1545,80,1
50,120,815,10,1
120,140,1715,41,1
140,50,1740,80,1
50,200,715,10,1
200,50,1600,80,1
50,50,830,10,7
50,50,1730,80,7
800,625,800,10,1
625,800,1700,11,1
800,800,2000,80,1
800,800,1000,10,1
800,800,2000,80,1
500,500,900,52,1
500,500,905,80,1
500,500,1520,51,1
500,500,1550,80,1
500,500,900,30,2
500,500,1550,80,2
500,500,900,30,2
500,500,1550,80,2
500,500,1130,41,1
500,1,1215,10,1
1,500,1800,80,1
500,50,1000,20,1
50,500,1300,80,1
500,425,730,12,1
425,500,1730,80,1
350,300,1130,41,1
300,140,1150,41,1
140,300,1245,41,1
300,300,1340,41,1
300,300,1440,41,1
300,300,1540,44,1
300,350,1610,40,1
350,350,1625,80,1
50,140,1430,41,7
140,50,1500,80,7
50,140,1430,41,7
140,50,1500,80,7
50,50,1615,41,7
50,50,1645,80,7
840,600,700,10,1
600,800,1530,41,1
800,840,1630,80,1
700,700,800,11,3
700,700,1000,80,3
700,1,700,10,1
1,700,1800,80,1
700,700,730,30,7
700,700,1430,80,7
500,1,630,10,2
1,500,1605,80,4
500,500,2045,41,1
500,500,2100,80,1
500,1,630,52,1
1,500,655,80,1
500,500,950,41,1
500,500,1015,80,1
500,500,2045,41,2
500,500,2100,80,2
300,300,1500,41,1
300,300,1730,80,1
700,240,900,51,1
700,140,630,10,1
140,100,1630,41,1
100,700,1710,80,1
180,140,1600,41,1
140,200,1645,41,1
200,180,1700,80,1
260,50,800,20,3
50,260,1900,80,4
260,50,900,20,4
50,260,1420,80,4
260,140,1500,10,1
140,260,1925,80,1
450,450,1015,41,6
450,450,1105,80,1
450,100,1700,46,13
100,450,2100,80,13
300,750,1000,44,2
750,300,1600,80,2
300,750,1000,44,1
750,300,1600,80,1
700,700,1015,46,1
700,700,1215,80,1
700,600,500,10,1
600,700,1500,80,1
700,625,630,20,3
625,700,1400,80,3
260,260,1130,46,1
50,240,1530,41,1
240,260,1700,80,1
260,260,1130,46,2
50,240,1530,41,2
240,260,1700,80,2
50,50,2300,80,1
50,1,800,10,7
1,50,1900,80,7
625,625,1000,40,1
625,625,1015,80,1
625,800,1030,51,1
845,845,1200,41,1
845,820,1300,41,1
820,800,1530,52,1
800,625,1540,41,1
625,625,1600,80,1
700,1,825,10,3
1,700,1740,80,3
700,700,820,30,7
700,700,1545,80,7
700,700,820,30,7
700,700,1545,80,7
500,1,900,10,1
1,500,1700,80,1
120,1,730,10,4
1,120,1615,80,4
120,120,1905,41,7
120,120,1950,80,7
50,140,820,41,2
140,120,905,43,2
120,50,1010,80,2
50,240,1055,41,6
240,240,1200,41,6
240,50,1220,80,6
50,240,1430,41,7
240,50,1455,80,7
50,140,820,41,1
140,120,905,43,1
120,50,1010,80,1
50,50,800,43,2
50,50,1100,80,2
50,50,1510,41,7
50,50,1600,80,7
350,120,2115,46,1
120,350,2330,80,1
100,100,1400,41,1
100,100,1430,80,1
100,100,1400,41,2
100,100,1430,80,2
350,50,830,20,1
50,350,2000,80,1
100,200,805,20,1
200,120,1215,43,1
120,100,1245,80,1
100,300,1530,41,1
300,300,1550,10,1
300,100,2500,80,1
100,100,1550,40,1
100,100,1605,80,1
1,1,1100,46,6
1,600,1110,44,6
600,600,1130,10,6
600,1,1915,44,6
1,1,1925,80,6
1,50,2130,41,7
50,1,2200,80,7
240,1,750,10,3
1,240,1700,80,3
240,200,1835,46,2
200,200,2005,41,2
200,200,2025,41,2
200,240,2045,80,2
240,200,1835,46,1
200,200,2005,41,1
200,200,2025,41,1
200,240,2045,80,1
240,300,745,12,1
300,240,1615,80,1
750,625,1200,41,1
625,750,1430,80,1
140,180,630,10,1
180,140,915,41,1
140,140,945,80,1
140,180,1300,10,1
180,140,1630,80,1
140,200,710,20,3
200,140,1330,80,3
50,50,1505,52,7
50,50,1530,52,7
50,50,1545,80,7
50,50,1920,46,1
50,50,2115,80,1
200,200,1040,46,1
200,200,1300,80,1
200,200,1630,40,7
200,200,1710,80,7
200,260,1945,41,1
260,200,2045,80,1
200,350,845,46,1
350,200,1345,80,1
300,240,1000,10,1
240,300,2400,80,1
450,500,1240,40,1
500,450,1320,80,1
450,500,1150,44,1
500,450,1205,80,1
450,450,1600,46,1
450,450,2030,80,1
180,1,650,10,1
1,140,1530,41,1
140,350,1645,41,1
350,180,1655,80,1
140,180,1410,41,1
180,140,1500,80,1
140,120,1930,44,1
120,140,2120,80,1
140,120,1930,44,2
120,140,2120,80,2
840,600,600,12,1
600,840,1223,80,1
840,600,700,10,1
600,840,1504,80,1
180,100,1215,46,1
100,180,1520,80,1
180,180,1000,41,1
180,180,1140,80,1
140,50,1000,41,3
50,140,1100,80,5
300,300,1315,41,1
300,300,1415,41,1
300,140,1445,41,1
140,140,1600,41,1
140,300,1715,41,1
300,300,1815,41,1
300,300,1835,80,1
300,300,1315,41,2
300,300,1415,41,2
300,140,1445,41,2
140,140,1600,41,2
140,300,1715,41,2
300,300,1815,41,2
300,300,1835,80,2
500,500,740,52,7
500,500,800,80,7
500,500,1430,51,7
500,500,1440,80,7
500,500,740,30,7
500,500,1440,80,7
300,100,1300,41,1
100,1,1500,41,1
1,300,1600,41,1
300,300,1620,44,1
300,140,1630,41,1
140,300,1700,41,1
300,300,1730,41,1
300,300,1800,41,7
300,300,1830,41,1
300,300,1900,41,1
300,300,2055,80,1
200,200,1000,80,1
200,200,1900,80,7
200,200,830,30,2
200,200,1230,80,7
200,200,830,30,2
200,200,1400,80,2
200,200,1900,80,7
200,200,830,30,2
200,200,1500,80,2
200,200,800,80,7
200,200,830,30,2
200,200,1500,80,2
200,200,830,30,2
200,200,1500,80,2
50,120,1415,41,1
120,120,1455,80,1
120,120,1605,43,7
120,120,1705,80,7
100,140,740,43,1
140,1,835,52,1
1,100,850,80,1
100,180,1115,43,1
180,140,1230,44,1
140,100,1245,80,1
100,100,1330,41,1
100,100,1345,80,1
100,100,1715,41,1
100,180,1740,51,1
180,100,1810,80,1
100,140,740,43,2
140,1,835,30,2
1,100,1515,80,7
100,180,1120,43,2
180,100,1805,80,2
260,120,845,52,1
120,260,920,80,1
260,120,1630,51,1
120,260,1710,80,1
260,120,845,10,2
120,260,1710,80,2
425,425,1610,46,1
425,425,1640,41,1
425,425,1700,80,1
425,425,1430,44,7
425,425,1445,80,7
425,425,2330,44,7
425,425,2500,80,7
425,425,1430,44,7
425,425,1445,80,7
425,425,1610,46,2
425,425,1640,41,2
425,425,1700,80,2
425,200,615,10,1
200,425,2000,41,1
