originreportzone,destreportzone,departtime,trippurpose,modeprimary,tripfactor
800,800,1030,41,1,11.71
800,750,1115,80,1,11.71
750,800,930,41,2,11.71
800,800,1030,41,2,11.71
800,750,1115,80,2,11.71
650,140,610,10,1,11.08
140,650,1530,80,1,11.08
650,625,1800,43,13,11.08
625,650,2005,80,13,11.08
650,650,2030,41,13,11.08
650,650,2100,80,13,11.08
845,845,1145,46,1,19.21
845,845,1300,80,1,19.21
845,600,1615,44,1,19.21
600,845,1900,80,1,19.21
845,845,750,30,7,19.21
845,845,1515,80,7,19.21
845,845,750,30,7,19.21
845,845,1515,80,7,19.21
650,800,715,41,1,15.3
800,800,1400,41,1,15.3
800,650,1725,41,1,15.3
650,650,1800,80,1,15.3
625,800,800,52,1,13.04
800,625,915,80,1,13.04
625,625,1330,43,1,13.04
625,625,1445,80,1,13.04
625,800,1645,51,1,13.04
800,625,1700,80,1,13.04
625,800,800,10,1,13.04
800,625,1700,80,1,13.04
700,625,830,10,1,38.53
625,700,1700,80,1,38.53
700,50,900,10,1,38.53
50,700,1300,80,1,38.53
700,120,1800,10,1,38.53
120,700,2330,80,1,38.53
700,700,730,30,2,38.53
700,700,1450,80,3,38.53
625,700,725,12,1,5.7
700,700,1230,44,1,5.7
700,700,1255,12,1,5.7
700,625,1335,80,1,5.7
625,700,1510,12,1,5.7
700,625,1615,80,1,5.7
800,800,1100,51,1,16.28
800,600,1110,43,1,16.28
600,800,1215,52,1,16.28
800,800,1230,80,1,16.28
800,840,1515,46,1,16.28
840,800,2205,80,1,16.28
800,840,1515,46,2,16.28
840,800,2205,80,2,16.28
700,650,1230,41,1,14.51
650,650,1235,41,1,14.51
650,700,1245,80,1,14.51
700,625,615,10,1,14.51
625,700,1500,80,1,14.51
700,700,900,52,1,12.38
700,50,915,10,1,12.38
50,700,1630,51,1,12.38
700,700,1720,80,1,12.38
700,700,1920,41,1,12.38
700,700,2040,80,1,12.38
700,625,700,10,1,16.99
625,700,1500,80,1,16.99
700,800,650,20,3,16.99
800,700,1700,80,3,16.99
800,650,800,44,1,9.85
625,800,1645,41,1,9.85
800,800,1655,41,1,9.85
800,800,1710,80,1,9.85
820,820,1745,43,1,11.52
820,820,1800,80,1,11.52
650,600,730,10,6,16.53
600,650,1710,80,6,16.53
650,600,730,10,1,16.53
600,650,1610,80,1,16.53
820,750,630,10,1,38.99
750,625,1730,44,1,38.99
625,750,2130,80,1,38.99
750,820,730,10,1,38.99
820,845,1700,41,1,38.99
845,750,1745,80,1,38.99
820,140,500,10,1,15.86
140,820,1600,80,1,15.86
820,1,730,10,1,15.86
1,820,1600,80,1,15.86
820,750,1600,44,1,32.35
750,820,1900,80,1,32.35
820,750,1600,44,2,32.35
750,820,1900,80,2,32.35
820,820,800,30,18,32.35
820,820,1535,80,18,32.35
820,750,1600,44,2,32.35
750,820,1900,80,2,32.35
800,820,1105,43,1,11.24
820,800,1230,80,1,11.24
800,840,1515,46,6,11.24
840,800,1645,80,6,11.24
800,800,1515,46,6,11.24
800,800,1530,80,6,11.24
700,140,840,10,4,47.51
140,700,1830,80,4,47.51
750,750,1315,46,1,7.22
750,750,1540,41,1,7.22
750,750,1630,80,1,7.22
840,800,1415,43,1,13.17
800,840,1545,80,1,13.17
800,840,1530,80,1,13.17
840,625,610,10,1,13.17
625,840,1515,80,1,13.17
845,845,1735,44,1,21.7
845,845,1801,80,1,21.7
800,800,715,52,1,51.98
800,300,745,52,1,51.98
300,100,805,10,1,51.98
100,300,1605,52,1,51.98
300,800,1630,52,1,51.98
800,800,1710,80,1,51.98
800,800,715,52,2,51.98
800,300,745,10,2,51.98
300,800,1710,80,2,51.98
650,50,1630,20,1,95.66
50,650,2300,80,1,95.66
650,50,900,20,1,95.66
50,650,1530,80,1,95.66
700,700,1435,46,2,8.05
700,700,1715,41,2,8.05
700,700,1750,80,2,8.05
700,700,1435,46,1,8.05
700,700,1715,41,1,8.05
700,700,1750,80,1,8.05
800,800,1525,43,1,6.23
800,800,1750,41,1,6.23
800,800,1800,43,1,6.23
800,800,1810,80,1,6.23
800,1,1830,41,1,6.23
1,800,1930,80,1,6.23
650,650,930,46,2,8.41
650,650,1330,80,1,8.41
650,650,930,46,1,8.41
650,650,1330,80,2,8.41
625,50,745,10,1,5.54
50,625,1600,80,1,5.54
625,625,1700,41,7,5.54
625,625,1735,80,7,5.54
840,50,715,10,1,12.15
50,840,1900,80,1,12.15
840,840,1700,41,1,12.15
840,840,1730,80,1,12.15
650,625,1100,41,1,27.5
625,650,1200,80,1,27.5
650,625,1530,43,1,27.5
625,650,1645,80,1,27.5
700,600,815,10,1,15.32
600,700,1745,80,1,15.32
700,700,1130,41,1,15.32
700,700,1200,80,1,15.32
800,800,1010,41,1,18.46
800,800,1120,41,1,18.46
800,800,1130,80,1,18.46
820,800,1545,41,2,23.2
800,820,2000,41,2,23.2
820,820,2030,80,2,23.2
820,820,1545,41,1,23.2
820,820,2030,80,1,23.2
800,800,1300,41,1,11.44
800,800,1335,80,1,11.44
800,800,1300,41,2,11.44
800,800,1335,80,2,11.44
750,750,1600,41,1,11.45
750,750,1615,80,1,11.45
650,650,1630,41,1,7.67
650,650,1700,80,1,7.67
625,625,845,41,1,11.7
625,625,915,80,1,11.7
820,820,1115,46,1,16.64
820,820,1500,52,1,16.64
820,820,1520,44,1,16.64
820,820,1545,80,1,16.64
820,820,1930,80,1,16.64
820,800,830,46,1,16.64
800,820,1200,80,1,16.64
820,800,1830,46,1,16.64
800,820,2145,80,1,16.64
800,800,1000,41,1,6.9
800,800,1100,80,1,6.9
625,800,1815,46,1,33.36
800,625,1910,43,1,33.36
625,625,1935,80,1,33.36
840,820,705,52,1,12.36
820,800,725,10,1,12.36
800,820,1615,51,1,12.36
820,840,1625,80,1,12.36
820,840,2115,80,2,12.36
820,840,1315,80,1,12.36
820,840,2115,80,1,12.36
840,820,705,30,2,12.36
820,840,1625,80,2,12.36
820,840,2115,80,2,12.36
840,820,705,30,2,12.36
820,840,1625,80,2,12.36
820,840,2115,80,2,12.36
840,820,1610,41,1,12.36
820,840,1715,80,1,12.36
845,1,550,10,3,15.83
1,845,1900,80,3,15.83
650,650,1640,41,1,18.98
650,650,1700,80,1,18.98
650,600,810,30,18,18.98
600,650,1500,80,18,18.98
650,625,715,30,18,18.98
625,650,1500,80,18,18.98
800,50,1015,10,1,10.89
50,800,1635,41,1,10.89
800,800,1730,80,1,10.89
800,1,805,10,1,10.89
1,800,1605,80,1,10.89
625,1,815,10,3,19.61
1,625,1700,80,3,19.61
625,1,800,10,3,19.61
1,625,1800,80,3,19.61
820,625,730,10,1,11.63
625,820,1605,80,1,11.63
700,700,930,51,1,13.49
700,700,1100,41,1,13.49
700,700,1315,44,1,13.49
700,700,1430,52,1,13.49
700,700,1435,80,1,13.49
700,625,1700,52,1,13.49
625,700,1830,80,1,13.49
700,700,715,30,3,13.49
700,700,1510,80,3,13.49
700,625,1700,46,2,13.49
625,700,1830,80,2,13.49
700,700,805,30,7,13.49
700,700,1545,80,7,13.49
700,625,1620,46,2,13.49
625,700,1730,80,2,13.49
700,700,805,30,7,13.49
700,700,1545,80,7,13.49
700,625,1620,46,2,13.49
625,700,1730,80,2,13.49
820,625,1030,41,1,18.05
625,800,1105,41,1,18.05
800,820,1125,51,1,18.05
820,820,1135,52,1,18.05
820,820,1155,80,1,18.05
820,840,530,10,1,11.48
840,820,1000,43,1,11.48
820,820,1200,80,1,11.48
820,840,1330,10,1,11.48
840,820,1800,80,1,11.48
820,800,745,10,1,11.48
800,820,1630,80,1,11.48
845,845,715,52,1,4.39
845,845,735,80,1,4.39
845,845,820,43,1,4.39
845,845,855,80,1,4.39
845,140,1135,52,1,4.39
140,845,1300,80,1,4.39
845,845,1800,46,1,4.39
845,845,2100,80,1,4.39
845,820,930,10,1,4.39
820,845,1805,80,1,4.39
845,845,1900,46,1,4.39
845,845,2100,80,1,4.39
845,845,820,43,2,4.39
845,845,855,80,2,4.39
845,140,1135,20,2,4.39
140,845,2000,80,3,4.39
845,845,715,30,2,4.39
845,845,1500,80,3,4.39
845,845,1900,46,2,4.39
845,845,2100,80,2,4.39
700,120,810,10,1,18.32
120,700,1815,80,1,18.32
700,700,820,11,1,9.82
700,700,1700,80,1,9.82
700,700,500,11,1,9.82
700,700,1530,80,1,9.82
700,700,745,30,7,9.82
700,700,1450,80,7,9.82
700,700,820,30,7,9.82
700,700,1550,80,7,9.82
845,845,1000,41,1,12.18
845,845,1115,80,1,12.18
845,800,1500,46,1,12.18
800,845,1800,80,1,12.18
845,800,1500,46,2,12.18
800,845,1800,80,2,12.18
840,840,750,51,1,21.74
840,840,755,52,1,21.74
840,840,800,80,1,21.74
840,800,700,20,1,21.74
800,840,1600,80,1,21.74
700,750,850,43,1,6.04
750,700,1530,80,1,6.04
820,800,2000,41,1,13.96
800,820,2155,80,1,13.96
820,820,1200,41,1,24.54
820,820,1220,80,1,24.54
820,140,615,10,1,24.54
140,820,1700,80,1,24.54
625,800,1330,43,1,7.06
800,625,1520,80,2,7.06
600,600,1120,41,1,13.52
600,600,1300,80,1,13.52
800,1,600,10,3,22.73
1,800,1500,80,3,22.73
800,800,900,41,1,22.73
800,800,1100,80,1,22.73
845,820,1005,43,1,14.3
820,845,1145,44,1,14.3
845,845,1230,80,1,14.3
845,845,1710,41,1,14.3
845,845,1745,80,1,14.3
845,820,530,10,1,14.3
820,845,1500,80,1,14.3
750,750,1700,46,2,20.04
750,750,1800,80,1,20.04
750,625,1900,41,1,20.04
625,750,2055,80,1,20.04
750,750,800,52,1,20.04
750,750,810,80,1,20.04
750,140,900,10,1,20.04
140,750,1700,80,1,20.04
750,625,900,20,1,20.04
625,750,1400,80,1,20.04
750,625,800,30,18,20.04
625,750,1500,80,18,20.04
700,700,830,52,1,14.02
700,625,840,43,1,14.02
625,600,1000,10,1,14.02
600,700,1615,51,1,14.02
700,700,1700,80,1,14.02
700,1,730,10,1,14.02
1,700,1745,80,1,14.02
700,840,1930,80,1,14.02
840,700,2130,80,1,14.02
700,700,830,30,2,14.02
700,700,1700,80,2,14.02
700,700,830,30,2,14.02
700,700,1700,80,2,14.02
650,50,855,10,3,21.13
50,1,1700,41,7,21.13
1,120,1730,41,4,21.13
120,120,1845,41,7,21.13
120,650,1955,80,4,21.13
750,625,1000,41,1,12.55
625,800,1100,41,1,12.55
800,750,1200,80,1,12.55
750,750,1630,51,1,12.55
750,750,1640,80,1,12.55
750,750,750,52,1,12.55
750,750,800,80,1,12.55
750,750,750,30,2,12.55
750,750,1640,80,2,12.55
700,700,740,52,1,18.86
700,700,750,80,1,18.86
700,700,1610,51,1,18.86
700,700,1625,41,1,18.86
700,700,1635,80,1,18.86
700,700,740,10,2,18.86
700,700,1625,41,2,18.86
700,700,1635,80,2,18.86
650,650,1505,41,7,8.43
650,650,1650,80,7,8.43
700,700,745,52,1,32.75
700,700,830,80,1,32.75
700,700,1500,41,1,32.75
700,700,1600,51,1,32.75
700,700,1630,80,1,32.75
700,625,1300,43,1,32.75
625,700,1430,52,1,32.75
700,700,1500,80,1,32.75
700,700,745,30,2,32.75
700,700,1630,80,2,32.75
820,600,610,11,3,11.48
600,625,805,11,10,11.48
625,50,1210,10,10,11.48
50,50,1405,11,7,11.48
50,50,1430,10,10,11.48
50,600,1445,11,10,11.48
600,50,1545,10,10,11.48
50,820,1630,80,3,11.48
820,820,1815,46,1,11.48
820,800,2030,46,1,11.48
800,820,2130,80,1,11.48
820,260,630,10,1,11.48
260,600,1555,51,1,11.48
600,820,1645,80,1,11.48
650,50,710,52,1,9.48
50,120,730,10,1,9.48
120,50,1530,51,1,9.48
50,650,1600,80,1,9.48
650,50,710,10,2,9.48
50,650,1600,80,2,9.48
625,700,1100,46,1,13.03
700,625,1700,80,1,13.03
625,820,1200,44,1,13.03
820,625,1600,80,1,13.03
700,650,1800,41,1,13.49
650,650,1825,41,1,13.49
650,200,1830,41,1,13.49
200,200,1930,41,1,13.49
200,700,2000,80,1,13.49
700,700,1600,41,1,13.49
700,700,1620,41,1,13.49
700,700,1640,80,1,13.49
800,800,1700,80,1,48.46
800,820,800,10,1,48.46
820,800,1700,80,1,48.46
700,700,1045,12,1,24.85
650,700,1920,80,1,24.85
820,800,755,52,1,43.66
800,820,840,80,1,43.66
820,625,730,20,7,43.66
625,820,1530,80,7,43.66
820,800,755,30,2,43.66
800,820,1530,80,2,43.66
700,260,1100,40,1,30.11
260,700,1200,80,1,30.11
700,1,800,10,3,30.06
1,700,1550,41,3,30.06
700,700,1635,80,2,30.06
700,260,1710,52,2,30.06
260,260,1745,41,2,30.06
260,260,2015,51,2,30.06
260,700,2030,80,2,30.06
700,700,1615,51,1,30.06
700,700,1635,80,1,30.06
700,260,1710,52,1,30.06
260,260,1745,41,1,30.06
260,260,2015,51,1,30.06
260,700,2035,80,1,30.06
700,600,800,30,3,30.06
600,700,1605,41,3,30.06
700,700,1635,80,2,30.06
700,260,1710,46,2,30.06
260,700,2035,80,2,30.06
700,700,800,51,1,39.76
700,700,828,80,1,39.76
600,600,825,41,7,6.54
600,600,835,80,7,6.54
600,625,1035,41,6,6.54
625,625,1045,10,6,6.54
625,625,1200,44,7,6.54
625,625,1205,10,7,6.54
625,600,1500,80,6,6.54
600,600,1710,44,7,6.54
600,600,1950,80,7,6.54
800,625,1350,43,1,17.45
625,800,1500,43,1,17.45
800,800,1515,41,1,17.45
800,800,1530,41,1,17.45
800,800,1540,80,1,17.45
750,200,1645,46,1,19.59
200,260,1925,51,1,19.59
625,800,730,10,1,6.36
800,625,1530,80,1,6.36
625,625,730,30,3,6.36
625,625,1530,80,3,6.36
625,625,810,30,7,6.36
625,625,1545,80,7,6.36
700,700,745,52,1,42.04
700,700,800,80,1,42.04
700,700,745,52,2,42.04
700,700,800,46,7,42.04
700,700,830,80,7,42.04
700,50,715,20,1,42.04
50,700,1400,80,1,42.04
700,625,1200,20,2,42.04
625,700,1600,80,2,42.04
700,700,800,46,7,42.04
700,700,830,80,7,42.04
700,700,745,30,2,42.04
700,700,1515,80,3,42.04
700,700,630,10,3,23.2
700,700,1605,80,3,23.2
820,820,1300,41,1,33.92
820,820,1330,80,1,33.92
820,820,1100,46,7,33.92
820,820,1110,80,7,33.92
820,625,700,30,3,33.92
625,820,1515,80,3,33.92
700,800,1720,43,1,16.74
800,700,1845,80,1,16.74
820,650,2300,80,1,12.93
650,260,1635,44,1,13.0
260,260,1800,41,1,13.0
260,625,1840,41,1,13.0
625,650,1850,80,1,13.0
650,260,1635,44,2,13.0
260,625,1840,41,2,13.0
625,650,1850,80,2,13.0
845,840,1630,44,2,22.22
840,845,2400,80,2,22.22
845,840,1630,44,1,22.22
840,845,2400,80,1,22.22
800,840,1200,41,1,8.79
840,840,1635,52,1,8.79
840,800,1805,80,1,8.79
625,800,2320,80,2,8.79
800,625,705,30,5,8.79
625,800,1510,80,5,8.79
840,750,2010,46,2,8.79
800,845,930,80,2,90.32
840,845,800,41,1,11.61
845,840,900,80,1,11.61
625,1,1000,10,1,6.12
1,625,1830,80,1,6.12
650,625,705,10,3,24.22
625,625,1350,43,3,24.22
625,650,1540,80,3,24.22
820,240,700,10,3,38.43
240,820,1515,80,3,38.43
820,800,730,20,1,38.43
800,600,1600,10,1,38.43
600,820,2100,80,1,38.43
840,800,645,52,1,38.05
800,840,705,80,1,38.05
840,800,1630,51,1,38.05
800,840,1635,80,1,38.05
840,800,1830,46,1,38.05
800,840,2030,80,1,38.05
840,1,830,10,1,38.05
1,800,1730,41,1,38.05
800,840,1815,80,1,38.05
840,800,645,52,2,38.05
800,625,705,30,3,38.05
625,625,1230,46,3,38.05
625,800,1600,888,3,38.05
800,840,1630,80,2,38.05
840,800,1830,46,2,38.05
800,840,2030,80,2,38.05
840,800,720,20,3,38.05
800,800,1615,888,3,38.05
800,840,1630,80,2,38.05
650,650,1010,46,1,35.93
650,650,1145,80,1,35.93
650,650,1400,777,1,35.93
650,650,1420,80,1,35.93
650,820,700,10,1,35.93
820,650,1630,777,1,35.93
650,650,1730,80,1,35.93
700,100,700,10,1,16.07
100,700,1504,80,1,16.07
820,820,715,44,1,35.74
820,1,725,10,3,35.74
1,820,1645,80,3,35.74
820,820,1905,51,1,35.74
820,820,1915,80,1,35.74
820,120,835,10,1,35.74
120,800,1815,41,1,35.74
800,820,1845,80,1,35.74
820,625,2135,46,1,35.74
625,820,2430,80,1,35.74
820,1,1300,41,3,35.74
1,820,1840,80,3,35.74
750,750,1000,41,1,11.71
750,750,1100,80,1,11.71
625,840,1700,46,2,22.26
750,600,800,10,1,39.67
600,600,930,41,1,39.67
600,750,945,80,1,39.67
750,625,745,10,1,39.67
625,750,1830,41,1,39.67
750,750,1850,80,1,39.67
750,625,530,10,1,39.67
625,750,1334,80,1,39.67
750,50,1000,20,1,39.67
50,750,1910,80,1,39.67
650,700,800,10,2,29.26
700,650,1645,80,2,29.26
650,625,600,51,1,29.26
625,50,610,52,1,29.26
50,140,630,10,1,29.26
140,50,1600,51,1,29.26
50,625,1620,52,1,29.26
625,700,1640,51,1,29.26
700,650,1655,80,1,29.26
625,625,1800,41,7,13.63
625,625,1930,80,3,13.63
800,800,910,41,1,11.64
800,800,1010,41,1,11.64
800,800,1040,41,1,11.64
800,800,1100,80,1,11.64
800,800,1230,41,1,11.64
800,800,1300,41,1,11.64
800,840,1320,80,1,11.64
700,700,2145,80,1,29.01
600,1,855,10,6,22.33
1,1,1645,44,7,22.33
1,600,2130,80,6,22.33
625,600,800,10,1,6.84
600,625,1600,80,1,6.84
625,625,725,10,1,6.84
625,625,1500,80,1,6.84
625,625,725,30,7,6.84
625,625,1530,80,7,6.84
625,625,725,30,7,6.84
625,625,1530,80,7,6.84
820,800,1815,44,1,11.91
800,820,1900,80,1,11.91
845,800,1020,11,3,14.76
800,845,1205,80,1,14.76
845,845,1300,41,6,14.76
845,845,1330,80,6,14.76
800,800,1300,41,1,6.1
800,625,1320,43,1,6.1
625,840,1515,43,1,6.1
840,800,1830,43,1,6.1
800,800,1900,80,1,6.1
800,625,1400,10,6,6.1
625,800,1700,80,6,6.1
700,800,700,43,1,6.44
800,800,730,44,1,6.44
800,700,935,80,1,6.44
700,700,1300,43,1,6.44
700,700,1315,80,1,6.44
750,750,1220,41,1,11.16
750,750,1240,80,1,11.16
625,140,1800,52,1,46.44
140,625,1830,80,1,46.44
625,50,730,20,1,46.44
50,625,1115,80,1,46.44
800,800,800,44,1,4.53
800,800,820,10,1,4.53
800,625,945,11,1,4.53
625,800,1245,44,1,4.53
800,800,1315,10,1,4.53
800,800,1730,80,1,4.53
625,750,2130,80,1,19.62
750,625,700,12,2,19.62
820,625,1110,20,2,19.62
625,750,1340,80,2,19.62
650,800,700,10,1,28.93
800,650,1720,80,1,28.93
650,625,705,30,3,28.93
625,650,1440,80,3,28.93
820,820,2000,80,1,22.89
820,820,2040,80,1,22.89
820,800,1500,46,1,22.89
800,820,1700,80,1,22.89
820,625,700,20,1,22.89
625,820,1505,80,1,22.89
820,820,700,30,18,22.89
820,820,1505,80,18,22.89
820,820,2000,80,2,22.89
700,700,1120,41,1,16.37
700,700,1200,80,1,16.37
700,650,700,10,1,26.15
650,700,1600,80,1,26.15
750,50,1100,52,1,12.48
50,750,1130,80,1,12.48
750,800,1305,41,1,13.48
800,750,1515,80,1,13.48
750,750,1130,41,1,9.84
750,750,1140,80,1,9.84
750,750,730,44,1,9.84
750,845,800,12,1,9.84
845,845,1000,12,1,9.84
845,845,1100,12,1,9.84
845,820,1200,12,1,9.84
820,800,1230,12,1,9.84
800,800,1300,12,1,9.84
800,750,1400,12,1,9.84
750,750,1500,80,1,9.84
700,650,1200,41,1,21.05
650,700,1220,80,1,21.05
840,800,900,41,1,11.74
800,820,945,41,1,11.74
820,820,1030,41,1,11.74
820,840,1100,43,1,11.74
840,840,1115,80,1,11.74
820,800,1045,41,1,11.38
800,820,1050,44,1,11.38
820,820,1100,80,1,11.38
820,820,1830,44,1,11.38
820,820,1845,80,1,11.38
820,800,2045,46,1,11.38
800,820,2230,80,1,11.38
650,650,1730,777,1,6.71
650,650,1800,41,1,6.71
650,650,1830,41,1,6.71
650,650,1900,80,1,6.71
650,650,1730,777,2,6.71
650,650,1800,41,2,6.71
650,650,1830,41,2,6.71
650,650,1900,80,2,6.71
650,650,1915,46,1,6.71
650,650,1930,80,1,6.71
650,625,900,888,2,8.19
625,625,915,41,1,8.19
625,625,945,41,1,8.19
625,650,1045,80,1,8.19
650,650,1745,777,1,8.19
650,625,2145,44,1,8.19
625,650,2300,80,1,8.19
650,625,900,52,1,8.19
625,625,915,44,1,8.19
625,650,1245,80,1,8.19
700,700,1600,41,1,8.44
700,700,1615,80,1,8.44
840,140,715,10,1,27.34
140,840,1600,80,1,27.34
840,140,715,10,2,27.34
140,840,1600,80,2,27.34
600,100,815,10,6,8.83
100,600,1610,80,6,8.83
700,1,715,10,1,17.17
1,700,1720,52,1,17.17
700,700,1800,80,1,17.17
700,700,645,51,1,17.17
700,600,655,10,1,17.17
600,700,1520,52,1,17.17
700,700,1545,80,1,17.17
700,700,705,30,3,17.17
700,700,1500,80,3,17.17
700,700,810,30,18,17.17
700,700,1550,80,18,17.17
840,120,540,10,1,19.26
120,840,930,80,1,19.26
840,750,1800,46,1,19.26
750,840,2012,80,1,19.26
840,800,815,30,18,19.26
800,840,1533,80,18,19.26
840,840,720,30,18,19.26
840,625,1700,46,2,19.26
625,840,2000,80,2,19.26
750,840,650,52,1,15.42
840,750,729,80,1,15.42
750,700,605,10,1,15.42
700,840,1540,51,1,15.42
840,750,1615,80,1,15.42
800,600,615,10,3,26.62
600,800,1620,80,3,26.62
800,800,1435,46,3,26.62
800,800,1700,80,3,26.62
820,625,1130,46,1,6.11
625,240,1345,43,1,6.11
240,800,1600,41,1,6.11
800,800,1700,41,1,6.11
800,820,1800,80,1,6.11
750,750,800,52,1,9.69
750,500,930,12,1,9.69
500,425,1030,12,1,9.69
425,260,1130,12,1,9.69
260,200,1200,12,1,9.69
200,240,1300,12,1,9.69
240,50,1430,12,1,9.69
50,1,1530,12,1,9.69
1,750,1630,80,1,9.69
750,100,1000,52,1,9.69
100,750,1200,80,1,9.69
750,750,800,30,2,9.69
750,750,1500,80,18,9.69
625,625,1100,41,1,10.89
625,625,1200,80,1,10.89
650,650,1630,46,1,31.47
650,650,1930,80,1,31.47
820,600,830,10,1,7.76
600,820,1900,80,1,7.76
700,700,1600,44,1,15.95
700,700,1630,41,1,15.95
700,700,1700,41,1,15.95
700,700,1800,80,1,15.95
625,625,715,46,7,37.53
625,1,1300,51,1,37.53
1,625,1700,80,1,37.53
820,625,1552,80,1,37.53
840,820,1600,41,1,12.92
820,840,2000,80,1,12.92
840,140,800,10,1,12.92
140,840,1500,80,1,12.92
845,840,2100,80,1,12.92
750,750,705,52,1,12.25
750,750,715,80,1,12.25
750,750,1030,41,1,12.25
750,750,1105,80,1,12.25
750,750,1605,51,1,12.25
750,750,1615,80,1,12.25
750,625,600,12,1,12.25
625,800,1410,43,1,12.25
800,750,1530,43,1,12.25
750,750,1830,80,1,12.25
750,750,705,30,2,12.25
750,750,1615,80,2,12.25
840,845,930,43,1,17.38
845,820,1130,11,1,17.38
820,800,1210,41,1,17.38
800,840,1335,80,1,17.38
840,800,800,41,1,14.13
800,800,930,41,1,14.13
800,840,1000,80,1,14.13
840,300,400,10,1,14.13
300,840,1300,80,1,14.13
750,500,900,41,1,8.74
500,750,1610,80,1,8.74
750,750,1752,80,1,8.74
750,50,710,12,1,11.45
50,50,1030,11,7,11.45
50,50,1115,12,7,11.45
50,50,1330,40,1,11.45
50,750,1400,80,1,11.45
700,1,740,12,3,12.03
1,1,1315,44,7,12.03
1,1,1600,888,7,12.03
1,700,1640,80,2,12.03
700,700,1830,44,2,12.03
700,700,2030,80,2,12.03
700,1,1605,51,1,12.03
1,700,1640,80,1,12.03
700,700,1830,44,1,12.03
700,700,2030,80,1,12.03
840,600,700,10,3,13.32
600,840,1530,80,3,13.32
840,840,815,11,1,13.32
840,840,1600,80,1,13.32
840,840,720,10,1,13.32
840,840,1700,80,1,13.32
840,800,1830,46,1,13.32
800,840,2000,80,1,13.32
650,800,1300,41,1,14.0
800,650,1400,80,1,14.0
650,700,1525,43,1,14.0
700,650,1545,80,1,14.0
700,700,1700,41,1,5.61
700,700,1800,80,1,5.61
650,650,1630,41,1,22.51
650,650,1705,80,1,22.51
650,625,2120,46,1,22.51
625,650,2335,80,1,22.51
650,800,1830,41,1,22.51
800,650,2030,80,1,22.51
650,650,820,30,18,22.51
650,650,1600,80,18,22.51
820,820,1200,41,1,41.72
820,820,1240,80,1,41.72
820,820,1400,46,2,41.72
820,820,1800,80,2,41.72
820,820,730,30,18,41.72
820,820,1540,80,18,41.72
800,800,1640,41,2,11.88
800,800,1730,80,2,11.88
800,800,740,20,7,11.88
800,800,2000,80,7,11.88
800,800,745,30,2,11.88
800,800,1500,80,7,11.88
800,625,1605,80,1,18.34
800,625,1605,80,2,18.34
800,800,1300,43,1,7.79
800,800,1330,41,1,7.79
800,800,1415,41,1,7.79
800,800,1430,80,1,7.79
800,800,1515,41,1,7.79
800,800,1530,80,1,7.79
800,625,915,43,1,7.79
625,800,1030,80,1,7.79
700,700,800,52,1,18.15
700,700,805,80,1,18.15
700,700,800,30,2,18.15
700,700,1500,80,7,18.15
650,820,655,12,1,46.7
820,650,1630,80,1,46.7
650,50,730,10,1,46.7
50,650,1630,41,1,46.7
650,650,1715,80,1,46.7
820,820,2010,41,1,19.82
820,820,2020,80,1,19.82
700,700,1130,46,7,12.85
700,700,1215,80,7,12.85
700,240,1345,40,2,12.85
240,700,1530,80,2,12.85
700,625,1930,44,2,12.85
625,700,2130,80,2,12.85
700,625,725,52,1,12.85
625,700,810,80,1,12.85
700,240,1345,40,1,12.85
240,700,1530,80,1,12.85
700,625,1930,44,1,12.85
625,700,2130,80,1,12.85
700,625,725,20,2,12.85
625,700,1545,80,5,12.85
700,625,1930,44,2,12.85
625,700,2130,80,2,12.85
700,625,725,20,2,12.85
625,700,1510,80,3,12.85
700,625,1930,44,2,12.85
625,700,2130,80,2,12.85
820,800,1300,41,1,91.53
800,820,1455,80,1,91.53
820,820,730,10,2,91.53
820,820,600,10,2,91.53
820,820,700,10,1,91.53
820,750,630,10,1,91.53
845,600,600,10,3,25.37
600,845,1615,80,3,25.37
845,845,1800,41,1,25.37
845,845,1900,80,1,25.37
625,625,1620,51,1,12.86
625,625,1820,80,1,12.86
800,560,710,46,1,5.36
800,800,2100,80,1,5.36
800,820,710,20,18,5.36
820,800,1515,80,18,5.36
650,800,1025,41,1,14.05
800,650,1120,80,1,14.05
845,625,450,44,1,18.93
625,625,510,10,1,18.93
625,845,1600,80,1,18.93
625,625,930,41,1,9.02
625,750,1335,46,6,9.02
650,650,715,10,1,21.23
650,650,1545,80,1,21.23
650,625,700,30,3,21.23
625,650,1515,80,3,21.23
800,180,530,10,1,4.26
180,800,1500,80,1,4.26
820,820,750,52,7,30.19
820,820,800,80,7,30.19
820,200,730,12,1,30.19
200,820,1600,80,1,30.19
820,820,1645,51,7,30.19
820,820,1650,80,7,30.19
750,750,730,52,1,15.31
750,750,740,80,1,15.31
750,750,1600,51,1,15.31
750,750,1615,80,1,15.31
800,600,800,11,1,8.21
600,800,1540,80,1,8.21
800,800,1030,41,2,60.62
800,800,1130,80,2,60.62
625,650,500,10,1,29.06
650,625,1400,80,1,29.06
625,600,600,10,1,29.06
600,625,1500,80,1,29.06
820,600,715,11,1,12.64
600,820,1715,80,1,12.64
820,820,1900,41,1,12.64
820,820,1935,80,1,12.64
820,845,730,10,1,12.64
845,845,1530,41,1,12.64
845,820,1545,80,1,12.64
650,625,800,10,1,27.22
625,650,1700,80,1,27.22
